search_id,user_id,query
63743,5215,tell
63744,625,talk
63745,9314,hundred
63746,6961,sing
63747,5909,camera
63748,8600,large
63749,2825,five
63750,5584,third
63751,3117,support
63752,7076,few
63753,6562,drug
63754,2455,boy
63755,3690,effect
63756,2178,wide
63757,77,help
63758,5513,nor
63759,1702,piece
63760,28,suggest
63761,5288,last
63762,4282,great
63763,6825,free
63764,1111,now
63765,1217,miss
63766,2705,close
63767,7572,town
63768,6917,our
63769,6470,because
63770,9006,structure
63771,1933,yourself
63772,5408,many
63773,3730,across
63774,1406,step
63775,9238,statement
63776,8051,finish
63777,2972,add
63778,1063,yeah
63779,8962,within
63780,4513,soldier
63781,1871,small
63782,2140,upon
63783,5947,certainly
63784,2537,store
63785,5387,value
63786,5285,because
63787,5248,professor
63788,4192,write
63789,8887,hot
63790,3320,future
63791,7596,quality
63792,60,just
63793,8248,south
63794,2845,large
63795,576,soon
63796,2081,table
63797,9474,hit
63798,3611,act
63799,2546,minute
63800,1439,hit
63801,5142,wall
63802,8701,information
63803,458,hundred
63804,249,those
63805,7680,tell
63806,2991,also
63807,9412,family
63808,4378,stage
63809,2157,just
63810,1697,wind
63811,6455,total
63812,1720,that
63813,3403,spend
63814,5339,board
63815,6256,today
63816,2835,plant
63817,9485,north
63818,5848,give
63819,1509,painting
63820,783,off
63821,1204,hospital
63822,7272,quickly
63823,9586,car
63824,9034,that
63825,6067,pass
63826,1953,investment
63827,3996,visit
63828,1413,figure
63829,2758,pull
63830,1351,health
63831,6073,your
63832,562,protect
63833,4877,few
63834,2833,officer
63835,2975,each
63836,626,water
63837,6202,age
63838,6845,impact
63839,5808,able
63840,7692,process
63841,9446,choose
63842,4782,other
63843,7182,short
63844,1444,go
63845,1522,guess
63846,2842,production
63847,4541,product
63848,8839,on
63849,3977,yeah
63850,2723,couple
63851,4507,lead
63852,5643,little
63853,6593,spend
63854,1717,wife
63855,3155,network
63856,8974,I
63857,6825,study
63858,2390,quickly
63859,3895,mean
63860,4848,pull
63861,5238,evening
63862,6520,themselves
63863,2736,conference
63864,7380,lay
63865,6358,purpose
63866,2073,affect
63867,5114,order
63868,5233,clearly
63869,8400,spend
63870,7017,than
63871,61,partner
63872,8431,thank
63873,3863,score
63874,580,tree
63875,4726,total
63876,3695,deep
63877,6751,tonight
63878,7640,consider
63879,1929,writer
63880,7710,TV
63881,4591,wonder
63882,661,recent
63883,3560,thus
63884,8605,simply
63885,2480,detail
63886,7877,far
63887,6292,arm
63888,7314,know
63889,5962,guess
63890,8144,which
63891,3128,mouth
63892,3608,foreign
63893,5417,attention
63894,6559,film
63895,9609,improve
63896,8908,street
63897,2341,eat
63898,1563,party
63899,2692,simply
63900,6183,prove
63901,2959,mouth
63902,4703,agent
63903,6525,cost
63904,4361,environment
63905,6097,not
63906,5241,yard
63907,4537,white
63908,4121,Mrs
63909,9976,deal
63910,3798,peace
63911,1686,address
63912,9205,carry
63913,2223,oil
63914,6182,home
63915,9664,part
63916,9056,suddenly
63917,4276,whom
63918,6890,travel
63919,8212,article
63920,7741,through
63921,5764,improve
63922,8448,size
63923,4036,affect
63924,9691,position
63925,4681,same
63926,6106,might
63927,9600,factor
63928,8957,work
63929,2589,case
63930,422,author
63931,5652,turn
63932,2,easy
63933,2243,yes
63934,6785,building
63935,7253,avoid
63936,9389,bed
63937,6178,see
63938,6407,in
63939,9273,bed
63940,713,professor
63941,238,prepare
63942,8875,area
63943,202,him
63944,4470,move
63945,1654,imagine
63946,3227,only
63947,9135,apply
63948,8199,blue
63949,8635,ground
63950,1081,population
63951,6310,attorney
63952,1020,field
63953,7982,knowledge
63954,1531,ready
63955,910,build
63956,1523,source
63957,5430,old
63958,7292,soon
63959,6526,design
63960,434,true
63961,8333,upon
63962,2261,our
63963,6189,front
63964,9703,figure
63965,4577,several
63966,6102,indicate
63967,4012,think
63968,8939,above
63969,3269,ago
63970,5951,central
63971,979,though
63972,1502,music
63973,5499,church
63974,7845,nature
63975,5882,phone
63976,2432,reveal
63977,9182,poor
63978,4951,recently
63979,5207,fund
63980,8342,ago
63981,6866,onto
63982,8352,window
63983,4963,message
63984,147,least
63985,7221,beyond
63986,482,sign
63987,7945,modern
63988,6634,speak
63989,819,beyond
63990,5338,recognize
63991,1161,defense
63992,8689,tend
63993,1649,letter
63994,7050,yard
63995,5463,use
63996,2691,surface
63997,3438,hospital
63998,7703,most
63999,8813,name
64000,5838,game
64001,2122,whose
64002,3716,PM
64003,4798,many
64004,3050,response
64005,1527,relationship
64006,2269,pressure
64007,6151,often
64008,6381,much
64009,9494,that
64010,9592,conference
64011,349,college
64012,5555,kind
64013,3606,green
64014,1179,run
64015,4918,themselves
64016,3504,hold
64017,1350,at
64018,8002,now
64019,6712,guess
64020,6711,decide
64021,6030,decade
64022,808,sign
64023,6093,save
64024,5174,best
64025,3940,door
64026,3187,though
64027,5086,nearly
64028,9721,floor
64029,7817,future
64030,3764,without
64031,6927,food
64032,1149,here
64033,9910,product
64034,7732,new
64035,9315,assume
64036,7240,when
64037,7250,skin
64038,9964,relationship
64039,6535,government
64040,4972,benefit
64041,4808,sign
64042,9875,would
64043,9285,discussion
64044,8657,put
64045,49,each
64046,5302,happy
64047,5732,tend
64048,97,series
64049,9982,personal
64050,3512,dog
64051,5674,brother
64052,7403,turn
64053,7202,late
64054,6924,space
64055,5861,continue
64056,4610,support
64057,7847,parent
64058,3485,successful
64059,4402,one
64060,7480,trip
64061,6753,leader
64062,7222,stay
64063,1664,among
64064,4291,prevent
64065,3228,voice
64066,1257,main
64067,5612,free
64068,5794,example
64069,6663,society
64070,4235,finally
64071,6192,mention
64072,6618,oil
64073,9805,house
64074,1313,lot
64075,423,chair
64076,4229,morning
64077,7455,add
64078,5814,night
64079,9448,board
64080,6260,international
64081,346,set
64082,3792,marriage
64083,1806,nice
64084,3583,art
64085,266,star
64086,250,include
64087,1206,vote
64088,3969,my
64089,8299,else
64090,8900,hard
64091,3912,true
64092,3902,doctor
64093,5315,less
64094,4783,against
64095,2216,fine
64096,2896,eight
64097,5452,power
64098,4808,organization
64099,6351,four
64100,1609,behind
64101,3483,bag
64102,3071,practice
64103,3226,detail
64104,4061,candidate
64105,7902,song
64106,3434,sure
64107,406,ability
64108,910,investment
64109,8271,car
64110,4847,kitchen
64111,1416,blood
64112,7709,coach
64113,4919,politics
64114,6212,baby
64115,5543,phone
64116,6136,whatever
64117,3043,guess
64118,932,image
64119,346,life
64120,999,if
64121,4598,attention
64122,3075,prevent
64123,1842,discover
64124,1815,then
64125,1183,speak
64126,154,with
64127,680,late
64128,5856,movement
64129,2524,good
64130,8351,pressure
64131,6013,leader
64132,8650,ground
64133,8756,other
64134,8582,performance
64135,2455,laugh
64136,9457,public
64137,2133,different
64138,278,instead
64139,7320,think
64140,2568,not
64141,1448,pull
64142,2751,itself
64143,2559,shoulder
64144,7841,say
64145,5988,president
64146,3274,thus
64147,2907,experience
64148,7459,building
64149,7358,quite
64150,1287,cell
64151,5046,eat
64152,3099,necessary
64153,4631,service
64154,1030,sport
64155,2346,focus
64156,7937,with
64157,5841,right
64158,3467,expert
64159,6486,necessary
64160,7957,item
64161,52,job
64162,9691,ready
64163,2776,police
64164,2660,civil
64165,4621,somebody
64166,8241,sign
64167,2841,blue
64168,2069,magazine
64169,7148,fund
64170,6781,hold
64171,1002,son
64172,1901,Republican
64173,8427,easy
64174,7840,size
64175,656,dream
64176,1646,along
64177,1572,rise
64178,2560,small
64179,5059,concern
64180,5931,everybody
64181,4631,issue
64182,6734,operation
64183,1558,around
64184,5434,Mrs
64185,9099,energy
64186,9072,life
64187,7468,popular
64188,2052,young
64189,4262,my
64190,9218,worker
64191,1796,best
64192,4077,site
64193,1325,participant
64194,2046,them
64195,1044,run
64196,1656,write
64197,8588,understand
64198,724,dark
64199,1928,artist
64200,6297,affect
64201,9049,why
64202,6094,but
64203,5063,talk
64204,1885,work
64205,1518,direction
64206,3787,recent
64207,8910,recently
64208,4976,safe
64209,9073,treat
64210,9651,week
64211,8587,fast
64212,6832,include
64213,3396,glass
64214,74,kitchen
64215,8742,tax
64216,7369,every
64217,2426,marriage
64218,6359,whose
64219,8339,part
64220,3224,himself
64221,6863,both
64222,7854,least
64223,2034,process
64224,7783,state
64225,4827,staff
64226,5616,cup
64227,7937,itself
64228,2756,might
64229,8284,moment
64230,2091,reach
64231,8598,individual
64232,1419,catch
64233,4773,Congress
64234,3713,military
64235,677,ball
64236,9484,outside
64237,6026,lawyer
64238,9602,federal
64239,8909,expert
64240,1595,watch
64241,3618,spring
64242,6515,guess
64243,7821,good
64244,8305,skill
64245,5721,growth
64246,9098,near
64247,8815,carry
64248,1648,quality
64249,4135,open
64250,3826,oil
64251,1164,no
64252,6807,wide
64253,2683,factor
64254,3331,key
64255,921,last
64256,6350,old
64257,5625,general
64258,780,commercial
64259,1724,season
64260,9272,huge
64261,1456,music
64262,5483,pretty
64263,7282,remain
64264,2667,second
64265,1689,apply
64266,9160,gas
64267,5298,huge
64268,7518,product
64269,6372,relationship
64270,6489,anyone
64271,3845,scene
64272,9160,develop
64273,775,know
64274,316,worker
64275,6614,together
64276,4740,sister
64277,9649,scientist
64278,673,during
64279,1931,paper
64280,9314,eight
64281,7646,support
64282,3677,establish
64283,1152,network
64284,407,positive
64285,8108,himself
64286,9813,yes
64287,5912,office
64288,9951,test
64289,1825,suggest
64290,6042,coach
64291,4387,not
64292,367,foreign
64293,1659,value
64294,3601,no
64295,4373,better
64296,3825,a
64297,885,next
64298,7456,air
64299,1962,evidence
64300,883,knowledge
64301,242,management
64302,177,develop
64303,3271,send
64304,5217,reduce
64305,7089,success
64306,9712,age
64307,8503,five
64308,6337,activity
64309,695,develop
64310,542,production
64311,1015,season
64312,2706,big
64313,9772,realize
64314,4928,year
64315,52,conference
64316,8086,dream
64317,1426,have
64318,2526,somebody
64319,7134,investment
64320,5083,serve
64321,5043,receive
64322,2050,start
64323,9040,production
64324,2579,energy
64325,6251,treatment
64326,5402,person
64327,9228,exactly
64328,7017,commercial
64329,8334,page
64330,2578,fact
64331,6884,establish
64332,7385,know
64333,4896,arrive
64334,9661,perhaps
64335,7369,food
64336,3723,must
64337,9015,quite
64338,143,walk
64339,7078,wonder
64340,805,glass
64341,4517,she
64342,7051,with
64343,4711,according
64344,5679,from
64345,4649,interest
64346,2607,foreign
64347,1365,detail
64348,6863,program
64349,6844,if
64350,7886,direction
64351,737,owner
64352,3473,another
64353,9426,everybody
64354,4630,husband
64355,459,spend
64356,7363,again
64357,7324,whom
64358,1872,measure
64359,5134,serve
64360,2918,feel
64361,4563,prove
64362,3789,run
64363,7852,believe
64364,6289,enjoy
64365,2746,wind
64366,9930,rock
64367,1382,draw
64368,2440,turn
64369,3024,minute
64370,8699,ready
64371,6627,small
64372,2357,stay
64373,6562,bring
64374,9967,positive
64375,7697,local
64376,5843,reach
64377,7793,understand
64378,4858,area
64379,7650,never
64380,6705,receive
64381,133,difficult
64382,7396,network
64383,1499,question
64384,3357,movement
64385,1075,protect
64386,7576,according
64387,1109,yes
64388,9008,structure
64389,6418,option
64390,5496,spend
64391,864,stage
64392,4940,those
64393,5780,run
64394,7745,southern
64395,2851,laugh
64396,60,catch
64397,6983,force
64398,6742,way
64399,3123,son
64400,5360,nor
64401,5338,success
64402,8610,do
64403,237,commercial
64404,9822,although
64405,4474,entire
64406,6194,bring
64407,8946,health
64408,173,laugh
64409,6776,process
64410,2872,food
64411,3593,seem
64412,3181,price
64413,5937,threat
64414,4131,thank
64415,9134,throughout
64416,1660,section
64417,6650,although
64418,9252,must
64419,6096,two
64420,1778,ago
64421,3393,trip
64422,1686,truth
64423,2505,set
64424,2483,marriage
64425,1234,each
64426,5397,week
64427,5175,third
64428,3101,adult
64429,9688,lay
64430,7710,visit
64431,3312,present
64432,5088,car
64433,5549,soldier
64434,601,assume
64435,1169,politics
64436,2359,recognize
64437,4523,everything
64438,1917,drop
64439,9802,help
64440,5770,candidate
64441,7720,citizen
64442,5565,beat
64443,9013,series
64444,1034,create
64445,4731,artist
64446,4304,concern
64447,1887,far
64448,9339,somebody
64449,7605,interest
64450,2364,use
64451,9335,language
64452,5872,ask
64453,3449,action
64454,1158,politics
64455,3348,return
64456,953,tough
64457,9362,now
64458,5464,president
64459,8593,decade
64460,2139,camera
64461,7794,focus
64462,4142,operation
64463,1541,mean
64464,1632,pay
64465,4457,system
64466,600,many
64467,5964,society
64468,8379,specific
64469,871,see
64470,2743,court
64471,2212,person
64472,2730,old
64473,5853,interview
64474,9810,south
64475,3383,next
64476,132,pressure
64477,2644,draw
64478,1995,ability
64479,6641,natural
64480,4995,dog
64481,1877,computer
64482,6938,its
64483,7006,staff
64484,3398,produce
64485,3876,partner
64486,2677,discussion
64487,6987,cost
64488,2938,property
64489,3936,record
64490,2752,off
64491,748,chair
64492,9565,across
64493,3400,fight
64494,9842,news
64495,1845,hour
64496,1664,west
64497,9962,few
64498,7355,image
64499,6140,heart
64500,6507,season
64501,3224,night
64502,4973,election
64503,50,race
64504,3260,size
64505,1221,decade
64506,1818,leave
64507,9403,trouble
64508,3081,consider
64509,9861,baby
64510,8838,believe
64511,1442,foreign
64512,7857,pick
64513,4221,stuff
64514,1769,maybe
64515,1934,gas
64516,1382,paper
64517,8597,reveal
64518,7544,exist
64519,6546,human
64520,475,near
64521,295,thousand
64522,1776,evening
64523,247,wind
64524,5599,plan
64525,1932,up
64526,5958,general
64527,897,truth
64528,1979,laugh
64529,8204,tonight
64530,3201,never
64531,506,because
64532,6756,thus
64533,3577,born
64534,7375,trouble
64535,3268,claim
64536,3905,conference
64537,2331,get
64538,4854,difficult
64539,6294,people
64540,6449,available
64541,3468,sea
64542,1003,month
64543,6084,early
64544,5082,quality
64545,9050,present
64546,2806,night
64547,905,one
64548,1974,though
64549,3923,candidate
64550,7511,others
64551,6143,claim
64552,2761,down
64553,9557,sea
64554,8580,notice
64555,4631,sound
64556,4311,school
64557,6347,national
64558,7945,room
64559,2628,probably
64560,9866,no
64561,9864,part
64562,9757,across
64563,685,war
64564,3446,director
64565,7232,can
64566,9012,trouble
64567,3101,story
64568,4501,analysis
64569,5207,particularly
64570,7847,smile
64571,648,hit
64572,4286,southern
64573,7237,prevent
64574,4084,against
64575,9129,friend
64576,5563,source
64577,2190,current
64578,6002,hundred
64579,5295,under
64580,8990,determine
64581,7937,stock
64582,216,investment
64583,9066,tax
64584,3661,short
64585,1508,what
64586,7101,head
64587,762,picture
64588,2852,difference
64589,8703,message
64590,9040,brother
64591,3224,man
64592,9950,second
64593,6277,bad
64594,224,daughter
64595,8705,smile
64596,2207,including
64597,7860,important
64598,1437,mother
64599,4307,include
64600,1120,enter
64601,2221,size
64602,4056,accept
64603,5371,security
64604,1256,news
64605,1384,dream
64606,840,suffer
64607,4299,me
64608,8149,floor
64609,8316,such
64610,4475,heavy
64611,9610,water
64612,7480,young
64613,3976,short
64614,2393,impact
64615,7905,firm
64616,7752,on
64617,1987,whether
64618,6555,two
64619,9346,race
64620,1391,such
64621,6692,everything
64622,2695,no
64623,413,say
64624,7775,of
64625,4447,kind
64626,2714,act
64627,2643,often
64628,7500,outside
64629,4334,all
64630,4517,if
64631,9887,range
64632,1178,personal
64633,3913,money
64634,790,management
64635,534,drug
64636,5607,inside
64637,5144,personal
64638,3868,career
64639,8333,state
64640,9254,color
64641,988,similar
64642,737,middle
64643,842,cultural
64644,2447,why
64645,9950,put
64646,8272,after
64647,273,reduce
64648,7322,low
64649,3446,walk
64650,8061,color
64651,6220,rise
64652,7445,let
64653,6569,conference
64654,3322,kid
64655,4720,would
64656,3325,hear
64657,1972,more
64658,988,soon
64659,6387,heavy
64660,9142,ago
64661,2894,best
64662,1690,certain
64663,9290,finish
64664,1421,although
64665,9742,eat
64666,5705,gun
64667,3862,artist
64668,2606,action
64669,6656,onto
64670,6222,movement
64671,8564,thing
64672,238,item
64673,6625,gun
64674,780,baby
64675,640,live
64676,7086,either
64677,2635,major
64678,9829,word
64679,6962,bring
64680,2099,major
64681,2214,entire
64682,6942,magazine
64683,3116,operation
64684,3389,page
64685,5669,nearly
64686,6582,environment
64687,3860,name
64688,8806,price
64689,4129,support
64690,5081,sound
64691,4859,hand
64692,9947,leader
64693,1950,morning
64694,7013,arrive
64695,7515,time
64696,3582,politics
64697,1343,training
64698,9046,despite
64699,6680,really
64700,9750,response
64701,5960,itself
64702,458,dream
64703,8569,very
64704,4181,similar
64705,6235,home
64706,4281,involve
64707,860,method
64708,1300,owner
64709,1608,international
64710,8551,person
64711,7183,operation
64712,9741,hope
64713,381,citizen
64714,5229,city
64715,3189,word
64716,8751,boy
64717,2030,goal
64718,9044,now
64719,5185,include
64720,9847,article
64721,2557,idea
64722,3815,check
64723,3943,suffer
64724,1741,research
64725,8943,fly
64726,1561,enough
64727,674,account
64728,1996,again
64729,3029,six
64730,7534,fact
64731,5657,PM
64732,6893,rock
64733,4028,become
64734,7729,different
64735,5447,human
64736,7041,prevent
64737,184,analysis
64738,7593,gas
64739,8672,truth
64740,568,record
64741,8175,cause
64742,2655,sometimes
64743,7097,start
64744,4142,cost
64745,8239,thousand
64746,2712,fear
64747,5284,might
64748,7869,population
64749,6648,message
64750,3211,certain
64751,3509,world
64752,7124,listen
64753,6388,away
64754,166,once
64755,6936,effort
64756,5516,seat
64757,3329,friend
64758,2382,husband
64759,6172,chance
64760,7020,story
64761,1753,improve
64762,9097,end
64763,7573,no
64764,9613,environment
64765,615,many
64766,5980,already
64767,6668,stuff
64768,9803,training
64769,1131,young
64770,8857,generation
64771,4206,drive
64772,7092,activity
64773,6264,factor
64774,4348,although
64775,3061,into
64776,5733,senior
64777,1901,maybe
64778,6058,record
64779,2310,create
64780,5261,wrong
64781,6972,bank
64782,1244,interview
64783,2387,quite
64784,2678,look
64785,6763,he
64786,5742,dinner
64787,3165,group
64788,9445,security
64789,1234,purpose
64790,3413,watch
64791,7677,bad
64792,1917,consumer
64793,7249,yourself
64794,3724,dinner
64795,5105,eye
64796,2309,provide
64797,6439,cup
64798,2632,camera
64799,1876,sort
64800,6170,dream
64801,5898,girl
64802,2911,style
64803,5803,back
64804,4628,fund
64805,4592,defense
64806,7988,position
64807,8656,or
64808,946,wear
64809,4623,power
64810,9165,according
64811,6946,life
64812,6058,color
64813,3961,people
64814,3011,usually
64815,4294,listen
64816,5571,as
64817,9462,right
64818,3695,seek
64819,5551,stay
64820,6443,attention
64821,1614,moment
64822,4642,wide
64823,4504,city
64824,4700,design
64825,123,thus
64826,736,success
64827,8432,eat
64828,8671,occur
64829,2041,college
64830,3977,easy
64831,7246,agreement
64832,4963,audience
64833,1608,fire
64834,6024,hot
64835,6795,part
64836,7022,they
64837,2370,nor
64838,5893,practice
64839,7936,support
64840,7518,allow
64841,7669,agency
64842,8759,natural
64843,8103,possible
64844,502,hundred
64845,7458,how
64846,7986,support
64847,6538,staff
64848,2952,remain
64849,9867,east
64850,1581,along
64851,151,probably
64852,4653,age
64853,3855,we
64854,9683,response
64855,6328,cultural
64856,2737,five
64857,6247,strong
64858,3106,Mr
64859,9746,lawyer
64860,3634,despite
64861,3450,top
64862,9775,interest
64863,1376,crime
64864,8051,field
64865,4565,number
64866,4917,size
64867,7180,for
64868,9893,traditional
64869,1265,head
64870,887,north
64871,5575,offer
64872,7557,guy
64873,7052,home
64874,6779,action
64875,2100,letter
64876,398,throughout
64877,444,eat
64878,9503,plant
64879,4487,group
64880,1531,them
64881,6176,stuff
64882,950,art
64883,2067,both
64884,8232,per
64885,9737,care
64886,2852,general
64887,5221,despite
64888,6500,guess
64889,3677,structure
64890,356,thank
64891,4292,down
64892,4672,itself
64893,9364,professor
64894,5186,school
64895,3159,language
64896,8002,live
64897,8071,population
64898,1848,pass
64899,5041,do
64900,5637,between
64901,5559,yes
64902,2824,social
64903,4193,high
64904,1098,line
64905,5516,policy
64906,2367,hospital
64907,37,huge
64908,4470,product
64909,1461,order
64910,7280,experience
64911,437,when
64912,2844,military
64913,6948,wide
64914,7314,popular
64915,827,true
64916,170,trip
64917,1201,every
64918,1891,little
64919,5289,answer
64920,7508,can
64921,3243,decide
64922,5164,white
64923,6842,tax
64924,7649,open
64925,2604,might
64926,7973,beyond
64927,4661,he
64928,3469,thing
64929,3274,south
64930,8032,floor
64931,9594,treatment
64932,3917,radio
64933,3472,model
64934,6243,trouble
64935,9215,require
64936,4795,model
64937,9184,suffer
64938,2929,war
64939,9232,kitchen
64940,6638,consider
64941,7277,turn
64942,9470,while
64943,4316,institution
64944,3567,challenge
64945,4316,action
64946,7665,goal
64947,298,professional
64948,9747,least
64949,6440,civil
64950,9117,cover
64951,7405,reach
64952,1029,strategy
64953,8167,word
64954,6390,nor
64955,5836,politics
64956,4753,first
64957,3000,serious
64958,6971,simple
64959,2391,rate
64960,6625,issue
64961,9097,foot
64962,9209,left
64963,9902,measure
64964,8069,cover
64965,2074,including
64966,4242,result
64967,8983,author
64968,7234,wear
64969,4031,at
64970,3377,hotel
64971,7188,moment
64972,2249,activity
64973,7361,administration
64974,3670,ten
64975,2077,sea
64976,8270,person
64977,891,as
64978,4281,give
64979,1180,forget
64980,5224,line
64981,3978,develop
64982,9345,fall
64983,300,attack
64984,5526,soldier
64985,3579,single
64986,7959,environmental
64987,73,season
64988,3886,above
64989,127,experience
64990,2437,character
64991,3332,deep
64992,4029,PM
64993,905,discuss
64994,3241,top
64995,405,dinner
64996,8886,plan
64997,1499,evening
64998,4413,either
64999,2629,arm
65000,386,by
65001,4095,city
65002,602,keep
65003,261,mean
65004,6266,strategy
65005,1717,politics
65006,1688,bag
65007,5284,analysis
65008,6572,front
65009,8600,evidence
65010,6362,type
65011,2780,understand
65012,4285,end
65013,4703,hold
65014,9461,specific
65015,6106,soon
65016,2244,still
65017,5802,who
65018,5375,officer
65019,1159,dark
65020,8124,dream
65021,7240,even
65022,7051,window
65023,2145,shoulder
65024,3306,current
65025,7167,never
65026,7610,soon
65027,1437,yet
65028,1510,drug
65029,5730,material
65030,259,talk
65031,6342,and
65032,9591,factor
65033,4588,long
65034,8194,war
65035,5636,analysis
65036,9549,three
65037,2311,society
65038,7315,treat
65039,8149,particularly
65040,1000,treatment
65041,6722,material
65042,3553,also
65043,4756,family
65044,3640,thank
65045,214,hear
65046,3292,ahead
65047,892,serious
65048,6238,style
65049,8181,sport
65050,8672,each
65051,1135,stock
65052,7652,various
65053,6210,already
65054,9013,move
65055,5987,century
65056,7147,bank
65057,2872,painting
65058,7418,fine
65059,1861,late
65060,7135,fish
65061,8519,energy
65062,4596,Republican
65063,2079,about
65064,9230,police
65065,8898,stuff
65066,7549,upon
65067,7113,sell
65068,2028,Mr
65069,5491,indeed
65070,7804,film
65071,621,majority
65072,7993,thing
65073,1424,live
65074,5137,or
65075,7688,drop
65076,1662,one
65077,8706,to
65078,1169,avoid
65079,5193,once
65080,194,your
65081,4062,born
65082,5727,hour
65083,1139,head
65084,536,trouble
65085,952,million
65086,9543,argue
65087,76,marriage
65088,8797,of
65089,3767,similar
65090,215,center
65091,9970,deep
65092,8316,expect
65093,385,debate
65094,3130,street
65095,7933,budget
65096,4601,moment
65097,1625,garden
65098,8757,speech
65099,7567,still
65100,5768,laugh
65101,6632,nor
65102,1225,suffer
65103,2271,not
65104,3115,every
65105,6134,character
65106,6213,fire
65107,1938,return
65108,2843,why
65109,3574,something
65110,8507,entire
65111,31,after
65112,1557,be
65113,6320,matter
65114,767,woman
65115,593,very
65116,9959,democratic
65117,4829,figure
65118,3532,education
65119,9232,over
65120,5015,way
65121,4117,bill
65122,5776,church
65123,2771,short
65124,3065,room
65125,1827,consider
65126,8908,reason
65127,4190,eye
65128,3247,Republican
65129,8066,special
65130,4828,any
65131,8864,key
65132,8669,common
65133,1212,go
65134,9438,these
65135,5787,whatever
65136,8976,decision
65137,5065,party
65138,9407,realize
65139,382,shake
65140,4511,young
65141,982,doctor
65142,9687,bad
65143,5307,memory
65144,3028,indicate
65145,8275,choice
65146,6089,beyond
65147,345,yeah
65148,7655,leader
65149,4536,total
65150,8271,space
65151,8887,star
65152,7280,thank
65153,1202,enough
65154,1837,movement
65155,6928,discover
65156,4638,base
65157,5711,religious
65158,2857,say
65159,7598,message
65160,1410,describe
65161,1934,record
65162,6258,as
65163,1156,more
65164,109,agreement
65165,9985,ground
65166,4807,need
65167,7413,home
65168,88,meeting
65169,2968,conference
65170,1951,fill
65171,8521,white
65172,7381,degree
65173,9415,recent
65174,1158,above
65175,1421,young
65176,7849,which
65177,279,put
65178,3940,energy
65179,9181,pressure
65180,8304,buy
65181,8491,every
65182,8355,exist
65183,2922,choice
65184,6176,just
65185,320,fund
65186,3969,southern
65187,2156,first
65188,5285,clear
65189,8363,result
65190,4655,approach
65191,4816,garden
65192,2876,on
65193,1006,today
65194,9532,into
65195,422,through
65196,1807,hear
65197,5619,provide
65198,442,past
65199,6231,almost
65200,4959,nice
65201,27,hundred
65202,9656,guy
65203,4879,coach
65204,3016,push
65205,4152,woman
65206,1723,knowledge
65207,8027,standard
65208,867,natural
65209,423,home
65210,10000,smile
65211,1619,send
65212,8641,structure
65213,9307,including
65214,298,someone
65215,6161,leader
65216,2073,far
65217,3336,only
65218,5809,own
65219,9074,at
65220,2175,wrong
65221,9802,rule
65222,6171,evidence
65223,7841,do
65224,872,nothing
65225,7887,individual
65226,1408,open
65227,7849,remember
65228,3269,almost
65229,5127,theory
65230,3505,protect
65231,8022,carry
65232,6641,likely
65233,27,available
65234,2723,whose
65235,6018,system
65236,9957,appear
65237,1619,whose
65238,8456,nice
65239,7248,agency
65240,6263,then
65241,9219,buy
65242,1224,material
65243,5675,actually
65244,8014,tax
65245,7641,indeed
65246,2146,street
65247,2043,keep
65248,5758,daughter
65249,1465,condition
65250,8249,red
65251,453,station
65252,8395,budget
65253,6261,federal
65254,8727,represent
65255,9004,billion
65256,554,somebody
65257,1320,question
65258,3641,protect
65259,1838,skill
65260,4638,nature
65261,9719,tend
65262,1660,picture
65263,3177,poor
65264,5145,number
65265,3776,very
65266,8236,growth
65267,2585,same
65268,4288,authority
65269,1015,site
65270,3035,act
65271,770,rock
65272,1409,deal
65273,754,hour
65274,7961,partner
65275,9646,head
65276,5390,collection
65277,5261,religious
65278,6195,theory
65279,3959,sometimes
65280,9602,old
65281,3998,mean
65282,632,thing
65283,8100,mother
65284,9977,system
65285,9190,those
65286,2510,true
65287,8890,image
65288,134,life
65289,4946,table
65290,6106,will
65291,1665,glass
65292,9379,amount
65293,1115,sense
65294,4698,success
65295,5005,describe
65296,7506,throw
65297,8105,party
65298,3479,toward
65299,8521,ten
65300,277,investment
65301,4152,run
65302,202,protect
65303,9774,explain
65304,2631,impact
65305,2752,because
65306,8115,right
65307,5078,with
65308,2681,between
65309,4241,politics
65310,4069,senior
65311,2779,present
65312,9202,many
65313,9930,who
65314,6093,late
65315,2499,relationship
65316,6585,now
65317,1984,itself
65318,9278,democratic
65319,5261,rich
65320,7446,fast
65321,7802,mouth
65322,4174,laugh
65323,2674,better
65324,5031,policy
65325,557,nation
65326,9107,single
65327,9911,explain
65328,983,at
65329,2424,southern
65330,1909,left
65331,6388,newspaper
65332,8682,least
65333,3075,job
65334,8536,but
65335,2830,claim
65336,2054,exactly
65337,2180,stuff
65338,150,pull
65339,306,heavy
65340,9024,daughter
65341,2340,college
65342,3683,radio
65343,2204,building
65344,7777,seven
65345,3234,glass
65346,4550,fast
65347,5465,miss
65348,6252,environmental
65349,7960,sport
65350,5905,strong
65351,7291,natural
65352,3044,nothing
65353,1924,plant
65354,8500,answer
65355,6243,whether
65356,8507,cause
65357,9191,bag
65358,8968,from
65359,2002,agency
65360,3568,age
65361,1578,data
65362,8507,discover
65363,5774,important
65364,2804,old
65365,9819,structure
65366,2306,institution
65367,8449,join
65368,4161,partner
65369,984,traditional
